"","b_sal_code","ward16","pop96","pop01","pop11","House","Traditional","Flat","Cluster.house","Townhouse","Semi","House.in.backyard","BYS","Informal.dwelling.not.BYS","Flatlet","Caravan","Other","Unspecified","Not.applicable","pop_1996","pop_1997","pop_1998","pop_1999","pop_2000","pop_2001","pop_2002","pop_2003","pop_2004","pop_2005","pop_2006","pop_2007","pop_2008","pop_2009","pop_2010","pop_2011","pop_2012","pop_2013","pop_2014","pop_2015","pop_2016","pop_2017","pop_2018","pop_2019","pop_2020","pop_2021","pop_2022","pop_2023","pop_2024","pop_2025","pop_2026","pop_2027","pop_2028","pop_2029","pop_2030"
"2312",5992199,59500067,356.508081405313,272.595,663,189,3,0,0,0,0,0,3,0,0,0,0,0,0,356.508081405314,324.839300782634,300.613602330763,283.8309860497,274.491451939446,272.594999999999,278.141630231362,291.131342633532,311.564137206511,339.440013950298,374.758972864894,417.521013950298,467.72613720651,525.374342633531,590.46563023136,662.999999999997,936.34081501679,1065.20446969422,1210.3020945501,1369.91008020864,1541.28121908215,1720.03022794631,1902.74962184967,2087.50364915198,2271.26018894384,2456.47488421135,2641.58282269814,2829.48378981431,3016.39964461762,3201.78029972286,3387.51613329779,3574.12699434162,3758.7560417592,3940.57720605075,4118.67339599983
"2313",5992200,59500039,563.041408780159,474.248,663,255,6,0,39,0,0,0,45,102,0,0,0,0,0,563.04140878016,535.513691889186,512.870492565683,495.111810809651,482.23764662109,474.248,471.142870946381,472.922259460233,479.586165541555,491.134589190349,507.567530406613,528.884989190348,555.086965541554,586.173459460231,622.14447094638,662.999999999999,146.365275642107,148.979470740471,151.917910851161,154.832133153042,157.390921061561,159.236036480704,160.23259060959,160.427045261626,159.795975117316,158.698072098964,157.158228027644,155.44885940272,153.430556820145,151.15945136437,148.788444112504,146.376959973543,143.841082396428,141.191600835235,138.435180770029
"2314",5992201,59500034,819.121072622195,538.058,663,159,0,3,0,0,0,0,3,0,0,0,0,0,0,819.121072622199,744.586640891242,679.213117763544,623.000503239105,575.948797317924,538.058000000002,509.328111285338,489.759131173933,479.351059665786,478.103896760898,486.017642459269,503.092296760898,529.327859665785,564.724331173931,609.281711285336,662.999999999999,914.792659519406,1023.54199135912,1149.94630629441,1292.47223116203,1448.7041650679,1614.70122423106,1787.39177392041,1964.99766323732,2144.61908224819,2328.46589962306,2514.92417459285,2706.60911954311,2899.76484685628,2863.59723440339,2818.68036186971,2772.99668646068,2724.95647494187,2674.76412505735,2622.54590909841
"2315",5992202,59500060,819.251526816497,657.637,663,171,0,0,0,0,0,0,0,0,0,0,0,0,0,819.251526816499,778.166166689653,741.46203394458,709.13912858128,681.197450599754,657.637000000001,638.457776782021,623.659780945815,613.243012491381,607.207471418722,605.553157727835,608.280071418721,615.388212491381,626.877580945814,642.74817678202,663,395.480180678079,402.543757372026,410.483446760709,418.357699430463,425.271565440954,430.25708250525,432.949779972039,433.475198043939,431.770041314671,428.803498313538,424.642826946168,420.024098838256,414.570628631488,408.434082978505,402.027601849403,395.511751837884,388.659789731604,381.500868724372,374.052998998236
"2316",5992203,59500038,396.316087258662,726.163,669,120,3,0,0,3,0,0,24,0,0,0,0,0,0,396.316087258658,481.401651819797,556.929125374501,622.898507922769,679.309799464601,726.162999999998,763.458109528958,791.195128051483,809.374055567573,817.994892077227,817.057637580445,806.562292077227,786.508855567574,756.897328051485,717.727709528961,669.000000000001,769.655431366413,696.374374904389,608.862712692473,504.611001729583,382.149930215584,241.191286062076,83.1650119356344,0,0,0,0,0,0,0,0,0,0,0,0
"2317",5992204,59500110,0.816233601095197,0.109373,663,63,3,0,0,0,102,0,0,0,0,0,0,0,0,0.816233601094268,-17.0399211378501,-26.038684567432,-26.1800566876512,-17.464037498508,0.10937299999776,26.5401748078661,61.828367925097,105.97395235169,158.976928087646,220.837295132965,291.555053487646,371.130203151689,459.562744125095,556.852676407864,662.999999999995,108.558436534846,110.497372743797,112.676799953347,114.838264928009,116.736105884852,118.104619312983,118.843758823223,118.987984924048,118.519923166165,117.705613661288,116.563518556035,115.295687886708,113.798722354021,112.114254119304,110.3556891923,108.567102748517,106.686254276721,104.721146264256,102.676722466335
"2318",5992205,59500092,713.751438024871,634.314,666,165,0,0,21,12,6,3,0,0,0,0,0,0,0,713.751438024872,692.782327058572,674.354027772934,658.46654016796,645.119864243649,634.314000000001,626.048947437016,620.324706554695,617.141277353036,616.498659832042,618.39685399171,622.835859832041,629.815677353036,639.336306554694,651.397747437015,666,860.934247567119,901.560951088058,948.414482499725,999.624102736112,1053.14931637607,1106.41821327567,1158.02680012087,1207.68032517408,1254.48395924256,1300.53677179955,1345.49733906663,1391.21688247768,1436.08091013357,1480.12646936865,1524.44344233188,1569.3773054842,1613.77054631159,1657.39767346559,1699.98959027492
"2319",5992206,59500024,0,205.891,669,156,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11395353946864e-12,39.8094799999969,80.3033199999968,121.481519999997,163.344079999997,205.890999999997,249.122279999997,293.037919999997,337.637919999997,382.922279999997,428.890999999997,475.544079999997,522.881519999997,570.903319999997,619.609479999997,668.999999999997,658.075128293356,669.828850391665,683.040415391226,696.143094334526,707.647699329031,715.943550656069,720.424172739011,721.298463239436,718.461099224256,713.52480086738,706.601484661814,698.915966548226,689.841445797756,679.630294227681,668.969972682074,658.127662392546,646.726064885383,634.813690788156,622.420508866534
"2320",5992207,59500074,1143.10623989558,1413.65,666,117,0,0,0,0,0,9,21,3,0,0,0,0,0,1143.10623989558,1231.5813257887,1302.8732447457,1356.98199676659,1393.90758185135,1413.65,1416.20925121253,1401.58533548894,1369.77825282924,1320.78800323342,1254.61458670148,1171.25800323342,1070.71825282924,952.995335488948,818.089251212536,666.000000000006,626.003262436546,398.005683211673,139.483189553033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2321",5992208,59500091,482.231645050594,408.607,666,153,0,0,0,0,0,0,0,0,0,0,0,0,0,482.231645050595,456.716254971111,436.596095426309,421.87116641619,412.541467940754,408.607,410.067762593928,416.923755722539,429.174979385833,446.821433583809,469.863118316467,498.300033583808,532.132179385832,571.359555722538,615.982162593927,665.999999999998,606.462065965572,617.293939531456,629.469316870288,641.54434812431,652.146642927913,659.79184773574,663.921053062613,664.726772653501,662.11194408977,657.562801338398,651.182483242728,644.099743001093,635.736940084882,626.326652701532,616.502423900829,606.510479797,596.003113567503,585.025031134431,573.603850802687
"2322",5992209,59500063,302.111630491369,579.849,669,195,0,3,0,0,0,0,0,0,6,0,9,0,0,302.111630491366,370.094404100219,431.859527855509,487.407001757235,536.736825805398,579.848999999998,616.743524341033,647.420398828506,671.879623462415,690.12119824276,702.145123169542,707.951398242761,707.540023462416,700.910998828507,688.064324341035,668.999999999999,811.248658153441,785.331598745473,751.484679156037,707.328155855992,651.051379702092,581.395866984471,498.68464735614,404.246617484277,299.432235818989,186.363885139128,66.2080484558656,0,0,0,0,0,0,0,0
"2323",5992210,59500098,1168.84095599304,582.627,666,96,6,0,0,0,0,0,3,51,6,0,0,0,0,1168.84095599305,1018.11014047481,884.123337116387,766.880545917779,666.381766878984,582.627000000005,515.616245280839,465.349502721488,431.826772321952,415.048054082229,415.013348002322,431.722654082228,465.175972321949,515.373302721485,582.314645280835,665.999999999999,965.89620071055,1133.45360923947,1330.9822325884,1557.36963333366,1809.97306329501,2083.67454308406,2373.8789332445,2677.38924209704,2989.34211063184,3311.95233479882,3642.29368321494,3983.62331376799,4330.02125386956,4679.94753825225,4987.17105695942,4906.3416351997,4821.34272730724,4732.53598000411,4640.14481043435
"2324",5992211,59500044,395.89609808173,485.748,669,150,0,0,0,3,0,0,3,0,0,3,3,0,0,395.896098081729,413.771859901024,431.694931002498,449.665311386152,467.683001051986,485.747999999999,503.860308230191,522.019925742563,540.226852537114,558.481088613845,576.782633972755,595.131488613845,613.527652537114,631.971125742563,650.461908230191,668.999999999999,701.311420668925,713.837375819807,727.916955826319,741.88049583751,754.140966604511,762.981864899683,767.756869003876,768.688601395162,765.664819302681,760.404200469563,753.026014431051,744.835548943022,735.164821748231,724.282785782449,712.922068857429,701.367406318819,689.216710749484,676.521679980988,663.314251761354
"2325",5992212,59500034,724.067340341281,416.346,669,156,0,9,12,3,0,0,0,0,0,0,0,0,0,724.067340341284,639.373827454826,566.254936977469,504.710668909212,454.741023250056,416.346000000001,389.525599159047,374.279820727194,370.608664704442,378.51213109079,397.990219886239,429.042931090789,471.67026470444,525.872220727192,591.648799159044,668.999999999998,955.179569997939,1101.15813610254,1269.47859713643,1458.67532176871,1666.03622526724,1707.87436563887,1718.56283345251,1720.64844248193,1713.87994619046,1702.10446833732,1685.58898431366,1667.25527719273,1645.60812169285,1621.24954762063,1595.81948420219,1569.95528891637,1542.75692098363,1514.34010189795,1484.77632177417
"2326",5992213,59500069,522.083710613883,393.94,663,6,3,159,0,3,0,0,0,0,0,0,0,0,0,522.083710613884,482.445703925034,449.81232951922,424.183587396443,405.559477556703,393.94,389.325154726334,391.714941735705,401.109361028112,417.508412603557,440.912096462038,471.320412603556,508.733361028111,553.150941735703,604.573154726332,662.999999999998,502.008937875433,510.975199162283,521.053567767858,531.048873253278,539.825096948201,546.153540820954,549.571558363589,550.23850599106,548.074038691832,544.308411047465,539.02699792987,533.164143341776,526.241695846326,518.45217587545,510.320009096256,502.049013219725,493.351368211476,484.264080132936,474.810010489695
"2327",5992214,59500068,736.712176113358,948.781,666,144,0,0,0,0,3,0,3,0,0,0,3,0,0,736.712176113356,797.977104831306,849.816451578945,892.230216356273,925.218399163292,948.780999999999,962.918018866397,967.629455762483,962.91531068826,948.775583643726,925.210274628881,892.219383643726,849.802910688261,797.960855762485,736.693218866399,666.000000000002,339.922842985412,345.994123390249,352.818439553943,359.586511595629,231.940875986899,60.1950010640077,0,0,0,0,0,0,0,0,0,0,0,0,0
"2328",5992215,59500091,717.572120487431,963.25,666,117,18,0,0,0,0,3,0,0,0,0,0,0,0,717.572120487429,787.73718329728,847.387502653463,896.523078555977,935.143911004822,963.249999999999,980.841345541508,987.917947629348,984.479806263519,970.526921444022,946.059293170857,911.076921444023,865.579806263521,809.56794762935,743.04134554151,666.000000000003,728.986649132867,616.205191958443,486.322129931651,336.871738131642,166.786012633855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2329",5992216,59500018,361.508733502268,583.176,669,186,0,3,3,3,3,3,0,0,3,0,0,0,0,361.508733502265,415.375801015024,464.476061421177,508.809514720723,548.376160913664,583.175999999998,613.209031979726,638.475256852848,658.974674619363,674.707285279273,685.673088832576,691.872085279273,693.304274619364,689.969656852849,681.868231979727,668.999999999999,820.885743949509,806.811110245116,787.186126939824,759.711631030193,722.528265050209,674.141297761204,614.570650295595,544.864869235389,465.988426483441,380.067297699428,288.012279955427,191.093344659103,89.7462596324742,0,0,0,0,0,0
"2330",5992217,59500066,496.985737867553,816.155,669,162,3,0,0,0,0,0,0,0,0,0,0,0,0,496.985737867549,581.766084274436,656.073183691125,719.907036117614,773.267641553905,816.154999999998,848.569111455892,870.509975921587,881.977593397084,882.971963882382,873.493087377482,853.540963882383,823.115593397085,782.216975921589,730.845111455895,669.000000000001,751.970834494205,659.199531532713,550.204979375464,422.460298439194,274.663977842908,106.931810033002,0,0,0,0,0,0,0,0,0,0,0,0,0
"2331",5992218,59500011,161.307960949556,312.518,669,141,0,0,0,0,0,0,0,0,0,0,0,0,0,161.307960949554,190.108317509,219.629499693767,249.871507503856,280.834340939266,312.517999999998,344.922484686051,378.047794997426,411.893930934122,446.46089249614,481.748679683479,517.75729249614,554.486730934122,591.936994997425,630.108084686051,668.999999999997,893.032526961571,960.721205631144,1033.37207458594,1108.88805444804,1184.80394870088,1257.94719346336,1326.43880843336,1389.73675622222,1397.64336401099,1388.04063861818,1374.57250935954,1359.62164646377,1341.96871616293,1322.10466472544,1301.36682981339,1280.27496688154,1258.09510618732,1234.92161687164,1210.8127980498
"2332",5992219,59500034,743.317882029151,473.372,669,177,0,0,0,0,0,3,0,0,0,0,0,0,0,743.317882029154,669.714845248436,605.918738655161,551.929562249331,507.747316030944,473.372000000002,448.803614156503,434.042158500449,429.087633031838,433.940037750672,448.59937265695,473.065637750671,507.338833031837,551.418958500447,605.306014156501,668.999999999999,935.740258402478,1059.31757956382,1202.01149682724,1362.28034751139,1537.56230963224,1723.59297629977,1916.9670655879,2115.64890579794,2316.40298274797,2521.52829094132,2729.22831458142,2871.46364014562,2834.18139502049,2792.22935520332,2748.43192149802,2703.88679552913,2657.04386412053,2608.1024309223,2557.18562120997
"2333",5992220,59500070,993.27912312823,1038.66,666,177,0,0,0,0,0,0,0,3,0,0,0,0,0,993.27912312823,1014.71321193575,1029.96834402668,1039.04451940103,1041.94173805881,1038.66,1029.19930522461,1013.55965373265,991.741045524097,963.743480598968,929.566958957259,889.211480598969,842.677045524098,789.963653732647,731.071305224615,666.000000000003,749.53614407507,663.600031288349,567.323832609032,458.506373059662,336.031534025073,199.922226494562,51.7234438665116,0,0,0,0,0,0,0,0,0,0,0,0
