,sal.code,wd.code16,House,Traditional,Flat,Cluster.house,Townhouse,Semi,House.in.backyard,BYS,Informal.dwelling.not.BYS,Flatlet,Caravan,Other,Unspecified,Not.applicable,areah,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,pred2012,pred2013,pred2014,pred2015,pred2016,pred2017,pred2018,pred2019,pred2020,pred2021,pred2022,pred2023,pred2024,pred2025,pred2026,pred2027,pred2028,pred2029,pred2030
1702,5991702,59500013,123,0,0,0,0,0,0,21,3,3,0,3,0,0,84.312,738.7210183,806.1155972,861.8093507,906.3863714,940.2051488,963.4346872,975.3427134,975.9478222,966.1660894,946.504578,917.010651,877.5104992,827.3840956,765.8534204,692.2168593,606.0234145,643.5711123,506.3910415,347.8334557,164.8906745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,5991703,59500072,192,0,0,3,0,0,0,0,0,0,0,0,0,0,6.67635,28.31878789,8.888048543,0,0,0.622225141,13.90771165,35.06154937,64.02600791,100.8453206,145.6822666,198.7942374,260.5348727,331.2440047,411.2055742,500.6718897,600.0231827,568.3064415,580.709832,594.8557905,609.3932468,623.2600534,634.8948625,643.6581261,649.5904772,652.4915588,653.8249309,653.6197028,652.9581572,651.1781199,648.4654903,645.4686095,642.4090887,638.894364,634.9793658,630.643528
1704,5991704,59500094,132,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04579,408.8437374,490.786293,561.6739434,622.1609978,672.7047034,713.5859474,744.3646269,765.0976438,776.5511374,779.2161691,773.2313062,758.5549333,734.7566396,701.2397496,657.4436686,603.0232986,514.6317075,525.8636374,484.8223392,357.5101025,208.6837371,37.78023316,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,5991705,59500063,186,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0785,336.6330848,365.8353356,393.0358036,418.4227148,442.116405,464.1786416,484.2495431,502.3192022,518.8611938,534.2165843,548.5505433,561.9655376,574.3339039,585.4166066,594.9918075,603.0232986,773.991649,789.7012069,804.905448,817.5551023,826.0221277,828.1054727,822.9625607,810.7412443,791.37307,766.8537336,737.3851124,704.3439856,667.1290779,626.1270801,582.1262119,535.4081164,485.7307256,433.2814466,378.197202
1706,5991706,59500092,129,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2821,416.6500509,457.268562,493.341863,525.1699187,552.944978,576.7667855,596.2002875,611.246407,622.4843943,630.2981526,634.8287123,636.1154021,633.9145019,627.8578418,617.6069473,603.0232986,741.585177,720.1967147,693.0738082,657.9245204,613.1506161,557.1427881,489.7633181,411.7696567,323.9562043,227.9924171,124.5373529,14.3512777,0,0,0,0,0,0,0
1707,5991707,59500108,69,3,15,3,0,0,6,0,87,0,0,0,0,0,9.88726,559.1620302,650.7213786,728.3315389,792.7549189,844.5080355,883.8915927,910.3277227,923.8777743,925.4514369,915.5892092,894.385654,861.7048263,816.9534893,759.3595865,688.2085008,603.0232986,639.123295,499.2488272,335.8290865,145.7130599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,5991708,59500029,165,3,0,3,0,0,0,0,0,0,0,3,0,0,4.09715,114.1499181,160.1025069,203.4031737,244.3468167,283.1646463,320.0240569,354.7600298,387.3977176,418.3422043,447.9426734,476.4259065,503.9703915,530.5448905,555.9939154,580.1531153,603.0232986,348.7589381,356.3706648,365.0517726,373.9731352,382.4829327,389.6229955,395.000845,398.6414169,400.4217559,401.2400212,401.1140766,400.7080986,399.6157233,397.9510337,396.1119045,394.2343343,392.077414,389.6748536,387.0140317
1709,5991709,59500025,180,0,9,3,0,3,6,0,0,0,0,0,0,0,20.202,901.7712179,775.6370298,667.1129924,575.145644,498.8507452,437.5304793,390.3628976,357.0974498,337.8575877,332.6678533,341.5497199,364.644047,402.1045037,454.1206206,520.9451111,603.0232986,890.0656645,1047.831488,1233.670476,1447.110393,1686.993536,1921.131458,1947.64826,1965.59899,1974.377387,1978.412045,1977.791044,1975.78927,1970.403046,1962.194887,1953.126611,1943.868792,1933.233569,1921.387157,1908.267324
1710,5991710,59500034,117,0,0,24,3,0,0,0,0,0,0,0,0,0,18.5788,681.5957995,654.3455905,630.9554442,611.1858525,594.7898667,581.5327106,570.7612605,562.3702819,556.7979089,554.2926538,554.9276174,558.7499564,565.6247217,575.3565082,587.8020533,603.0232986,788.7582646,825.4822722,868.494114,916.1720803,967.1329816,1018.97784,1070.457924,1121.271604,1170.611406,1220.634514,1271.074541,1323.763706,1377.178674,1431.409755,1487.65256,1546.31336,1606.340892,1667.681295,1730.085902
1711,5991711,59500085,99,0,0,0,0,0,15,18,3,0,0,0,0,0,6.05314,706.4752767,688.3513488,672.4086317,658.4903563,646.4076778,635.9619191,626.4749558,617.852416,610.5912044,604.9677832,601.0471144,598.8452772,598.1652168,598.7396941,600.3584972,603.0232986,515.2573566,526.5029414,539.3284324,552.5088766,565.0812734,575.6300206,583.5752693,588.9538597,591.5841372,592.7930444,592.6069736,592.0071805,590.3933025,587.9338857,585.2167515,582.4428245,579.2561849,575.7066359,571.7755308
1712,5991712,59500013,129,0,0,0,0,0,0,0,3,0,0,0,0,0,20.8664,224.7396035,274.1705313,319.3645944,360.6658597,398.3263943,432.5125852,462.9593532,489.6904387,513.1992433,533.8608393,551.8687262,567.3377365,580.132266,589.9872513,596.6439944,600.0231827,762.0066443,766.922037,768.5153718,764.5783733,753.4102933,732.9450644,702.5502569,662.5846605,613.3148959,556.6404576,492.9657763,423.4464141,347.8902845,266.8029344,180.7791459,90.03889683,0,0,0
1713,5991713,59500072,126,3,0,0,0,0,0,0,9,0,0,3,0,0,28.8471,81.18123756,61.10071334,49.18234987,45.14716873,48.80364697,60.03639745,78.7292691,104.8205267,138.386731,179.5985153,228.6995702,286.0202765,351.8633743,426.4750152,510.0763479,603.0232986,896.2139486,1052.339454,1228.21728,1422.751893,1634.234226,1858.240153,2091.258374,2331.116758,2574.450552,2824.487436,2824.152857,2821.294458,2813.603293,2801.882592,2788.933703,2775.714159,2760.527774,2743.611893,2724.877653
1714,5991714,59500035,102,3,57,36,12,0,3,0,0,0,0,0,0,0,74.4975,402.6169023,317.3278446,247.6704308,192.858624,152.2778633,125.4815339,112.0839202,111.9175192,124.9672892,151.2845492,191.0286314,244.5042529,312.0661852,394.0728551,490.8879891,603.0232986,928.4021203,1125.695796,1352.571454,1608.507775,1892.037727,2198.224802,2522.768274,2862.710043,3213.464794,3578.597736,3955.827571,4349.673273,4754.405623,5169.197265,5597.547849,6040.670026,6494.156683,6957.248705,7036.983715
1715,5991715,59500036,144,0,0,3,3,3,39,0,0,30,0,3,0,0,38.5719,808.9849979,766.9392991,729.9547034,697.6858301,669.7888863,645.9459462,625.3938302,608.0002346,594.2183252,584.2783123,578.2186097,576.0535286,577.6171931,582.6959298,591.1421963,603.0232986,785.3648363,819.4865399,860.7246266,907.53088,958.6058675,1011.634951,1065.416694,1119.659729,1173.539021,1229.181598,1286.287841,1346.679862,1408.782797,1472.645047,1539.458979,1609.623945,1682.023895,1756.568418,1832.960646
1716,5991716,59500027,12,0,45,0,0,0,3,0,0,0,0,3,0,0,7.76671,804.7767901,692.8635463,597.1753224,516.7647062,450.8401404,398.7799924,359.845248,333.8099398,320.7998084,320.8610854,334.0413188,360.5003109,400.4014873,453.9314966,521.3300482,603.0232986,888.3286905,1043.014694,1224.322446,1431.68253,1545.24252,1574.088588,1595.815261,1610.523281,1617.715904,1621.02172,1620.512901,1618.872737,1614.459508,1607.734112,1600.303975,1592.718535,1584.004513,1574.298096,1563.548296
1717,5991717,59500106,162,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25162,0.516388341,0,0,0,0,2.165360955,25.86417668,57.18772078,96.18044986,143.0125534,197.9515688,261.3605463,333.5864271,414.9162349,505.60208,606.0234145,532.1524359,543.7667588,557.0127924,570.625418,583.6100586,594.5046949,602.7104652,608.2654173,610.9819406,612.2304874,612.0383153,611.4188553,609.7520588,607.2119989,604.4057709,601.5408879,598.2497598,594.5838224,590.523818
1718,5991718,59500073,102,0,0,0,0,45,9,3,0,3,0,0,0,0,9.58671,700.1450621,717.1639588,730.8536511,741.3581674,748.7137121,752.8755307,753.1606833,749.5222365,742.6168113,732.8130953,720.1751838,704.6518059,685.8882559,663.4237023,636.8596526,606.0234145,724.7911088,682.3347203,633.4793773,575.9601996,508.3462506,429.4376495,339.490093,239.5461971,130.7403954,14.55200561,0,0,0,0,0,0,0,0,0
1719,5991719,59500004,138,3,0,0,0,0,0,3,0,0,0,6,0,0,19.48,331.225271,238.2931373,162.8570265,104.0530902,61.21890384,33.88504377,21.73212161,24.58638848,42.35033363,75.04372703,122.8471494,186.1164315,265.2980278,360.8511342,473.2295511,603.0232986,953.5984508,1179.637284,1439.217674,1731.999348,1818.524469,1852.472072,1878.04119,1895.350378,1903.815043,1907.705506,1907.106699,1905.176467,1899.982741,1892.067934,1883.323749,1874.396796,1864.141666,1852.718633,1840.06769
1720,5991720,59500038,132,0,0,0,0,0,0,3,0,0,0,3,0,0,38.7663,276.9728482,269.4782465,266.3664215,267.4997098,272.7641726,282.0704953,295.1230684,311.8660295,332.563194,357.4497447,386.7120494,420.5575,459.0764742,502.2863468,550.2073206,603.0232986,839.3564711,930.9901065,1033.842108,1146.437221,1267.156214,1392.623596,1520.552407,1649.815123,1778.510641,1909.296115,2041.381942,2177.434974,2314.794831,2453.380906,2595.090912,2740.5914,2887.983435,3037.092736,3187.399745
1721,5991721,59500037,111,24,3,0,0,0,3,0,0,0,0,0,0,0,13.2196,29.08381738,70.04331521,109.888906,148.8587762,187.1537794,224.9321319,262.10689,298.7014437,335.0411483,371.447343,408.1703442,445.4394609,483.3121466,521.7286299,560.6084287,600.0231827,812.8225898,875.1543957,941.552312,1010.130259,1079.093196,1145.433958,1207.430477,1264.517237,1291.975018,1294.61518,1294.208815,1292.898913,1289.374325,1284.003145,1278.069129,1272.011082,1265.051702,1257.299756,1248.714519
1722,5991722,59500021,87,6,78,75,24,0,0,0,0,0,0,0,0,0,10.6213,367.7685421,328.7190689,298.2823344,276.0637991,261.7455281,255.0873509,255.721103,263.5432417,278.7312498,301.4531918,331.8744147,370.2236607,416.6686513,471.3340843,534.3535317,606.0234145,872.0430446,923.8421201,946.3467025,969.4741127,991.5345967,1010.044231,1023.985569,1033.423253,1038.038538,1040.159779,1039.833285,1038.780842,1035.949009,1031.633529,1026.865839,1021.998495,1016.406975,1010.178666,1003.28085
1723,5991723,59500061,180,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8272,920.6462995,981.2151671,1029.49231,1066.034328,1091.153395,1104.962153,1106.567228,1095.967931,1074.167692,1041.683916,998.5114913,944.3987024,878.6132583,800.2688033,708.5780876,603.0232986,613.4225549,447.3379745,257.0070932,39.3341201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,5991724,59500066,147,0,0,3,0,0,6,0,0,3,0,0,0,0,47.4933,662.2585198,642.2091148,625.0767981,610.6801814,598.8184698,589.2910116,581.459699,575.2299159,571.0611181,569.2186417,569.7816064,572.793624,578.1026776,585.4889663,594.7834366,606.0234145,786.4220289,815.7505283,849.9464142,887.3012943,926.4049828,964.9537023,1001.837183,1036.88725,1069.493725,1101.760215,1133.533353,1166.517902,1199.416414,1232.379547,1266.490158,1302.116687,1338.395836,1375.320779,1412.723315
1725,5991725,59500034,3,3,0,15,0,0,0,0,216,0,0,3,0,0,2.40242,95.05280397,204.9437126,302.2026211,387.6709056,461.9895975,525.6073142,578.3572815,620.3515109,652.2802122,674.6582844,687.7120178,691.4997827,685.7083495,669.8352961,643.3781413,606.0234145,350.5791693,358.2306229,366.9570388,375.9249635,322.4518815,173.7297017,3.372462998,0,0,0,0,0,0,0,0,0,0,0,0
1726,5991726,59500037,150,0,3,0,3,0,3,0,0,0,0,0,0,0,36.6426,229.0886645,274.2489848,315.8414246,354.1734319,389.4693257,421.8761733,451.1259924,477.2363884,500.6843585,521.8355169,540.883923,557.9526554,572.9239809,585.554587,595.6071698,603.0232986,771.7875133,783.7563468,793.5577375,799.0320123,798.476602,789.7094592,771.9611202,745.4717624,710.3340681,668.5177426,620.3327588,567.062269,508.3140771,444.5489535,376.469796,304.333754,228.087553,147.979565,64.24137472
1727,5991727,59500025,51,3,123,18,15,0,3,0,0,6,0,0,0,0,12.9468,406.4254687,448.4303164,485.7902574,518.814869,547.7051413,572.568279,592.9777593,608.9367951,621.0249335,629.6291142,634.8944455,636.8641232,635.297339,629.827241,620.1154268,606.0234145,745.958968,725.1331728,698.532167,663.8489197,619.4694276,563.7618867,496.5753728,418.6630074,330.8145412,234.7142684,131.0221007,20.51025169,0,0,0,0,0,0,0
1728,5991728,59500058,168,0,0,0,0,0,0,3,0,0,0,3,0,0,50.9587,686.3353258,781.2425471,860.542776,925.048068,975.2940871,1011.577367,1033.20464,1040.234431,1033.676207,1014.100777,981.567333,935.8715926,876.3062621,801.9790926,712.0723276,606.0234145,613.6411057,440.8371853,240.365961,8.890677823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,5991729,59500028,3,6,228,0,0,0,0,0,0,0,0,3,0,0,0.873997,157.1797081,149.9873682,148.2725281,151.8787473,160.6953012,174.6516221,193.5590765,217.3686642,246.2679768,280.475791,320.2152712,365.7559108,417.2833926,474.9115622,538.7411808,609.0235304,158.5560393,162.0165534,165.9632396,170.0191526,173.887956,177.1340379,179.578966,181.2340767,182.0434711,182.4154785,182.3582204,182.1736508,181.677025,180.9202083,180.0840862,179.2304878,178.2498886,177.1576141,175.9479265
1730,5991730,59500040,138,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48711,696.5758051,765.059946,822.0518786,868.1379709,903.6843611,928.8709874,943.0030977,946.1031279,939.0644983,922.3903433,896.1399337,860.1581375,813.8529149,756.4739096,687.3418608,606.0234145,650.256716,520.4538811,370.0558797,196.0837888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,5991731,59500061,51,0,0,0,0,0,93,0,0,0,0,0,0,0,8.35803,421.4841946,445.2704586,467.1764238,487.3574048,505.8973783,522.8219826,537.696491,550.4987816,561.733648,571.7426577,580.6686887,588.584858,595.3235476,600.609316,604.1938728,606.0234145,85.20585961,87.06549286,89.18638832,91.36598083,93.4450232,95.18942347,96.50329457,97.39272858,97.82768609,98.0275978,97.99682808,97.89764292,97.63076295,97.22405994,96.77473932,96.31602712,95.78906644,95.20209301,94.55202332
1732,5991732,59500033,78,0,93,18,6,0,0,0,0,3,0,0,0,0,8.07812,157.8062264,156.7447722,160.1504891,167.9204047,179.9833879,196.2955631,216.6661896,241.0546218,269.6767728,302.7665587,340.5449526,383.2669144,431.0876718,484.0847541,542.3239457,606.0234145,857.7514944,965.1980598,1085.225323,1216.386165,1356.982332,1503.345835,1652.888096,1675.097992,1682.579007,1686.017372,1685.48815,1683.782224,1679.192044,1672.19699,1664.468938,1656.579357,1647.515941,1637.420341,1626.239523
1733,5991733,59500060,78,27,0,6,3,3,0,6,0,0,0,0,0,0,12.6508,15.59064895,121.8551324,216.7855534,301.1786865,375.6535721,440.6546995,496.0876952,542.0641789,579.2052471,608.0034886,628.7082899,641.4248954,645.91935,641.7736635,628.5587568,606.0234145,728.7897365,683.6408231,624.9368449,549.882167,456.5850429,343.6457269,211.3832498,61.06872967,0,0,0,0,0,0,0,0,0,0,0
1734,5991734,59500044,159,0,0,0,0,0,0,3,0,0,0,0,0,0,6.68406,512.5496925,512.3389093,513.2718293,515.3119836,518.387792,522.4069174,526.8596302,531.6862706,537.3405967,544.1169294,552.1361905,561.4772012,572.0142112,583.5359464,595.8657199,609.0235304,568.9627346,581.3804489,595.5427434,610.0969879,623.9798082,635.6280534,644.401437,650.3406389,653.2450708,654.5799827,654.3745176,653.7122081,651.9301151,649.2143529,646.2140112,643.1509573,639.6321736,635.7126544,631.3718094
1735,5991735,59500011,261,0,0,0,0,0,0,9,0,0,0,3,0,0,6.4387,0.63337447,0,0,0.29481302,13.41141619,33.0137975,59.0540244,91.49250884,130.4148002,176.0142642,228.5574025,288.3890907,355.8149926,431.0718904,514.3632493,606.0234145,548.0771207,560.0390026,573.6814244,587.7014085,601.074615,612.2952737,620.746602,626.4677863,629.2656017,630.5515113,630.3535885,629.7155911,627.9989157,625.3828443,622.4926398,619.5420251,616.1524098,612.3767691,608.1952689
1736,5991736,59500048,129,0,0,0,0,0,3,0,0,0,0,0,0,0,8.91254,347.7879214,351.0043806,356.3126388,363.6779596,373.0533295,384.3855314,397.3117625,411.7862616,428.1703495,446.7408058,467.6651989,491.0970741,517.0239776,545.3475107,575.9829542,609.0235304,758.6561357,775.2139427,794.0979767,813.5046377,832.0160201,847.5478154,859.246264,867.1656087,871.0383844,872.8183588,872.5443912,871.6612662,869.2850196,865.6638165,861.6631544,857.5788716,852.8869179,847.6606225,841.8725304
1737,5991737,59500090,165,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6571,1134.146667,1095.93735,1059.286792,1023.936233,989.5607288,955.8111603,921.6308031,886.8738702,852.22637,817.9830329,784.091644,750.4005653,716.4735818,681.815997,646.0420896,609.0235304,724.6705774,682.2990726,637.7709065,589.1324041,535.2344623,475.018205,408.7273837,337.2898468,261.5623141,183.0082672,102.19078,19.7144468,0,0,0,0,0,0,0
1738,5991738,59500073,138,0,0,0,0,0,0,0,0,0,3,0,0,0,11.8217,683.9626538,790.5381525,879.6701055,952.270593,1008.950107,1050.056352,1074.894788,1083.539754,1077.053378,1056.036696,1020.548256,970.3610023,904.7150592,822.6537923,723.2968405,606.0234145,597.0496571,404.7853037,181.6753037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,5991739,59500073,153,0,0,0,0,3,0,0,0,0,0,0,0,0,8.92888,643.9940891,665.5278276,683.4941602,698.0671067,709.3130024,717.2150821,721.139747,721.0494482,717.5842764,711.1146759,701.7189428,689.3627637,673.7130715,654.3275066,630.8196823,603.0232986,724.8284258,686.261216,641.4060386,588.0000282,524.5863663,449.8966896,364.1163177,268.2341952,163.3222643,50.88754534,0,0,0,0,0,0,0,0,0
1740,5991740,59500106,150,0,0,0,0,0,0,0,0,0,0,6,0,0,39.2239,732.5329941,760.3296907,782.7872646,800.1479623,812.5165599,819.8904925,821.554597,817.4745983,808.3785005,794.6684832,776.3981718,753.4781024,725.4778659,691.8493823,652.113073,606.0234145,702.6735475,634.6581199,556.4178593,465.5037945,360.4902744,240.577108,106.5060119,0,0,0,0,0,0,0,0,0,0,0,0
1741,5991741,59500036,117,6,60,129,39,3,0,0,0,3,0,0,0,0,37.4192,307.5193346,363.7211752,413.9141252,458.5132833,497.8121981,531.9944351,560.7181291,584.0111517,602.4539699,616.4548424,626.185501,631.7090819,632.7961449,629.0786281,620.2065426,606.0234145,288.717226,295.0185315,302.2051153,309.5905922,316.6353582,322.5462006,326.9982092,330.0120268,267.1446271,156.871808,37.77577329,0,0,0,0,0,0,0,0
1742,5991742,59500066,138,3,54,3,0,0,3,0,0,9,0,6,0,0,33.1267,492.4609955,527.1730345,557.6214173,584.0674529,606.6640297,625.473954,639.9955866,650.2174866,656.7418981,659.9504827,659.9646158,656.7997688,650.1816494,639.71573,625.0458635,606.0234145,739.7205193,712.5142171,679.342779,637.9111579,586.6589452,524.0815313,450.1479461,365.6968665,271.6201041,169.541526,60.16091864,0,0,0,0,0,0,0,0
1743,5991743,59500017,204,3,6,0,0,3,3,3,0,0,0,0,0,0,13.2665,179.4071128,294.8834391,396.1018812,483.9655055,559.1495073,622.1143674,672.6157023,710.7681226,737.3438508,752.8870699,757.6006712,751.4913412,734.1549537,704.9905768,663.4090799,609.0235304,687.537528,591.3813497,474.9768716,335.2227195,170.294935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,5991744,59500063,165,0,0,0,0,0,0,3,18,0,0,0,0,0,53.2753,695.2786648,678.9872522,664.7434783,652.4032663,641.7890818,632.7117144,624.5020688,617.0685673,610.9104247,606.3092,603.3354761,602.010405,602.1398815,603.4572119,605.7512774,609.0235304,778.8343935,795.1801867,814.5810258,835.2352481,855.7371908,873.9815743,889.1020352,901.1449055,909.8014091,917.0700362,922.9576785,928.959759,934.1095213,938.6301895,943.4235337,948.7942343,954.142365,959.5160188,964.8487153
1745,5991745,59500014,60,81,0,0,0,0,0,0,0,0,0,3,0,0,22.1365,846.582414,795.1485867,749.9866713,710.6756307,676.8102912,648.0261553,623.5285382,603.1700979,587.3862626,576.3907588,570.214966,568.8770856,572.2282579,580.0799089,592.3125064,609.0235304,169.1304361,172.8217384,177.0316364,181.3580458,185.4848669,188.947436,191.5554209,193.320914,194.1842884,194.5811056,194.5200289,194.3231501,193.7934033,192.9861131,192.0942285,191.183702,190.1377048,188.9725846,187.6822206
1746,5991746,59500062,111,3,3,0,6,3,0,48,3,0,0,0,0,0,10.1903,115.532781,200.7819961,277.1658478,345.3164859,405.7163664,458.7036875,504.1002333,541.9835924,572.9435192,597.4346085,615.681418,627.7843714,633.5305027,632.5419187,624.4387668,609.0235304,744.2721872,713.8854901,673.2864811,619.8619654,551.7874391,467.463685,366.9242548,251.1650314,121.4005422,0,0,0,0,0,0,0,0,0,0
1747,5991747,59500037,141,0,0,0,0,0,0,6,3,0,0,3,0,0,5.95898,0,87.00935432,165.9205653,237.3614629,301.8276074,359.6818275,410.8491214,455.4159594,493.9042897,526.7547197,554.2245891,576.4680391,593.354549,604.5890285,609.8596522,609.0235304,507.2422384,518.3128917,530.938875,543.91429,556.2911161,566.6757716,557.2841287,476.6530745,382.9071776,277.8749524,162.2651624,36.96406114,0,0,0,0,0,0,0
1748,5991748,59500069,3,3,141,0,3,0,0,0,0,0,0,0,0,0,1.80162,343.5664524,338.824853,337.480575,339.4296787,344.5742084,352.8269036,363.8310739,377.5305005,394.2467486,414.2350397,437.6650509,464.7087562,495.3941463,529.671426,567.5025018,609.0235304,326.8406316,333.9739873,342.1095171,350.4702026,358.4451884,365.1365227,370.1763927,373.5881671,375.256618,376.0234581,375.9054287,375.524965,374.5012417,372.9411722,371.2176259,369.4580546,367.4366894,365.1851217,362.6915234
1749,5991749,59500033,108,3,99,0,0,0,6,0,0,3,0,0,0,0,20.1084,637.6035053,724.8571993,798.1928544,858.3478472,905.8092473,940.8473274,962.8145608,971.7617854,968.6314327,953.9674292,927.8450662,890.1015896,840.105014,777.0466983,700.1845981,609.0235304,638.7938107,490.477595,317.9542058,118.0380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,5991750,59500011,141,3,0,0,0,0,0,3,0,0,0,6,0,0,13.7683,4.681954698,140.1778509,259.8121191,364.6306829,455.4398133,532.812846,596.6564279,647.1219302,684.9596856,710.7382622,724.7081581,726.9216726,717.0183748,694.4239449,658.5566279,609.0235304,692.5920286,600.4738289,487.0468921,349.1128589,184.7331924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,5991751,59500101,105,6,48,3,0,0,0,0,87,0,0,3,0,0,3.78549,1088.565482,1036.013835,987.7181048,943.2884095,902.3085944,864.3737622,828.472297,794.4417066,762.8713756,734.0110665,707.823205,684.2082094,662.8325524,643.3196352,625.3933094,609.0235304,322.229714,329.2624356,337.2831931,345.5259299,353.3884082,359.9853442,364.9541141,368.3177568,369.9626699,370.7186917,370.6023274,370.2272311,369.2179501,367.6798893,365.9806581,364.24591,362.2530613,360.0332576,357.5748378
1752,5991752,59500030,165,0,0,0,0,0,0,0,3,0,0,0,0,0,3.4845,1416.791856,1199.129787,1009.040002,844.7668898,704.8308082,588.0594888,493.1948049,419.833847,368.0146438,337.6066393,328.4973051,340.7630747,374.5832617,430.2556652,508.1918214,609.0235304,296.6087451,303.0822844,310.4652994,318.0526438,325.2899647,331.3623684,335.9360639,339.0322583,340.5463819,341.2422913,341.1351793,340.7899075,339.8608759,338.4451086,336.8809858,335.2841702,333.4497759,331.4064721,329.143525
1753,5991753,59500036,165,0,15,0,0,6,18,0,0,0,0,6,0,0,17.9154,453.4933213,452.0040451,452.3975092,454.6162894,458.5815426,464.2040338,471.0274289,478.9936803,488.5117644,499.8631375,513.1857259,528.59028,546.0033561,565.2683814,586.2554271,609.0235304,804.6884444,848.7137537,897.9083298,950.5162271,1004.987434,1058.711117,1110.298217,1159.388832,1205.147146,1249.825939,1293.188631,1337.141089,1380.18022,1422.460567,1465.227329,1508.914499,1552.531528,1596.080573,1639.379932
1754,5991754,59500033,156,0,72,12,3,6,3,0,3,0,0,3,0,0,9.59141,710.1472391,672.1899149,639.5955165,612.0360025,589.194732,570.7859402,556.1335046,545.1158902,538.1414147,535.4371897,537.0720134,543.1041292,553.4288567,567.8906503,586.3875992,609.0235304,807.5865658,834.2621477,854.5845825,875.4694529,895.390851,912.1057064,924.6952282,933.2177909,937.3855568,939.3011122,939.0062765,938.0558837,935.4986379,931.601607,927.2962136,922.9008302,917.8514894,912.227106,905.9981338
1755,5991755,59500083,123,0,0,3,0,0,0,0,3,3,0,3,0,0,8.99436,850.3785477,830.4527372,811.747059,794.1122927,777.3451621,761.2178528,744.9230781,728.355628,712.0998375,696.4527074,681.4409559,667.0162306,652.8796779,638.6606665,624.063749,609.0235304,753.6818125,742.2356951,730.8612766,717.6458294,701.2698339,680.1047824,653.8106762,622.8651298,587.5447588,549.5979677,509.3231181,467.7796679,424.6247753,380.1911371,335.0113725,289.2559371,242.8021448,195.7784449,148.2834947
1756,5991756,59500063,198,0,0,3,3,0,0,0,0,0,0,0,0,0,41.36,976.8387696,993.7853724,1004.962294,1010.558376,1010.604381,1005.014454,992.8567656,974.0683799,949.4887207,919.5329359,884.1887722,843.2710832,796.2110943,742.32809,681.0395062,612.0236463,679.3311761,577.7044736,462.738512,331.8680122,183.7910016,18.28314151,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,5991757,59500042,6,3,0,0,0,0,3,6,141,0,0,0,0,0,3.55763,645.0135171,592.5338297,548.3485322,511.9930229,483.0582982,461.2048215,445.8189421,436.7631305,434.3359638,438.7170107,449.9966287,468.2968282,493.6331566,525.985876,565.377613,612.0236463,519.1560885,530.4867638,543.4092998,556.6894748,569.3570015,579.9855665,587.9909336,593.4102214,596.0604011,597.2784557,597.0909769,596.4866455,594.8605559,592.3825298,589.6448362,586.8499201,583.6391686,580.0627616,576.1019115
1758,5991758,59500014,195,21,0,0,0,0,0,0,0,0,0,0,0,0,12.9631,683.9840538,695.3547694,704.4989513,711.5081002,716.3818603,719.0530885,718.8545142,715.732224,710.3071232,702.9325706,693.6805491,682.5226782,669.1460017,653.1367221,634.1399387,612.0236463,745.0065794,717.1549703,685.0503426,646.510598,600.0848065,544.3248203,479.2032273,405.5235859,324.0761231,236.4863779,143.3660448,45.45208589,0,0,0,0,0,0,0
1759,5991759,59500060,60,9,0,3,0,0,18,3,69,0,6,0,0,0,38.7438,49.84216298,177.0629992,289.3304784,387.626914,472.7048241,545.0948694,604.6655656,651.5546152,686.5036006,710.0666522,722.4823155,723.7974647,713.6548431,691.4908688,656.7389412,609.0235304,695.818465,607.9662683,499.9402591,368.6103896,212.0711516,29.57325123,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,5991760,59500054,156,0,3,0,0,3,0,0,0,3,0,0,0,0,5.8883,684.1888,612.3217575,551.4811701,501.0421785,460.4708936,429.3375806,406.9990734,393.2895768,388.443345,392.5953915,405.8270916,428.2808084,460.0318093,501.1390347,551.7054326,612.0236463,501.2257924,512.1651357,524.6413611,537.4628735,549.6928969,559.9543791,567.6832616,572.9153814,575.4740308,576.6500169,576.4690132,575.8855538,574.3156251,571.9231836,569.2800427,566.5816557,563.4817952,560.028908,556.2048553
