,b_cat,house,tradit,flat,cluster,townhouse,semi,backyardhouse,backyardshack,informalsetl,flatlet,caravan,otherdwltyp,unspecdwel,pop12,pop13,pop14,pop15,pop16,pop17,x,y,sd16sd12
125,125,4.526657587,0,0.021401923,0.098452198,0.010700962,0.010700962,0.021401923,0.171215387,2.129508126,0,0,0.175502474,0,15.20572622,8.257720633,3.288762217,1.919039124,0.324595837,0,31.15833406,-29.5416669,-0.109296143
126,126,4.268178691,0,0.002645376,0.094583878,0.001322688,0.001322688,0.002645376,0.021163007,0.675290642,0,0,0.18652238,0,11.0550046,4.591997302,0.406506091,0.237202036,0.040121534,0,31.16250073,-29.5416669,-0.117326879
127,127,5.122330136,0,0.06462688,0.107366871,0.03231344,0.03231344,0.06462688,0.517015041,5.480790683,0,0,0.150106861,0,24.77117615,16.70547754,9.930997248,5.794876919,0.980174349,0,31.1666674,-29.5416669,-0.134274075
128,128,5.03785521,0,0,0,0,0,0,0.214376817,1.500637722,0,0,0,0,33.5857014,41.23180789,50.7358468,62.09781813,75.31772187,90.28836962,31.0791674,-29.54583357,-0.110539699
129,129,5.878996725,0,0,0,0,0,0,0.250170073,1.751190514,0,0,0,0,39.1933115,48.11604412,59.20691737,72.46593126,87.89308579,105.3632959,31.08333406,-29.54583357,-0.107757765
130,130,5.878996725,0,0,0,0,0,0,0.250170073,1.751190514,0,0,0,0,39.1933115,48.11604412,59.20691737,72.46593126,87.89308579,105.3632959,31.08750073,-29.54583357,-0.090642322
131,131,5.878996725,0,0,0,0,0,0,0.250170073,1.751190514,0,0,0,0,39.1933115,48.11604412,59.20691737,72.46593126,87.89308579,105.3632959,31.0916674,-29.54583357,-0.088392625
132,132,5.878996725,0,0,0,0,0,0,0.250170073,1.751190514,0,0,0,0,39.1933115,48.11604412,59.20691737,72.46593126,87.89308579,105.3632959,31.09583406,-29.54583357,-0.09001579
133,133,5.878996725,0,0,0,0,0,0,0.250170073,1.751190514,0,0,0,0,39.1933115,48.11604412,59.20691737,72.46593126,87.89308579,105.3632959,31.10000073,-29.54583357,-0.095801152
134,134,5.10836155,0,0,0,0,0,0.03457532,0.250481117,1.545915899,0,0,0,0,35.43875647,43.76175233,54.23253432,66.88567777,81.72118268,98.61957104,31.1041674,-29.54583357,-0.091359551
135,135,0.579022633,0,0,0,0,0,0.237788496,0.252309097,0.339432707,0,0,0,0,13.37169071,18.16978508,24.99603264,34.08822187,45.44635277,58.98390222,31.10833406,-29.54583357,-0.104352649
136,136,0.252440899,0,0,0,0,0,0.252440899,0.252440899,0.252440899,0,0,0,0,11.7805753,16.32451149,22.88797487,31.72340635,42.83080592,56.12602661,31.11250073,-29.54583357,-0.0904421
137,137,0.252440899,0,0,0,0,0,0.252440899,0.252440899,0.252440899,0,0,0,0,11.7805753,16.32451149,22.88797487,31.72340635,42.83080592,56.12602661,31.1166674,-29.54583357,-0.069184479
138,138,151.3593059,2.846221031,2.893400856,0.803319366,6.489816391,2.976250896,0.899205806,45.60950654,2.912762753,0,0,0.851670861,0,897.4205497,873.6113273,840.3149469,796.3423782,738.2957369,663.6962889,31.12083406,-29.54583357,-0.035878014
139,139,27.96314442,0,0.77713799,0.037095121,0.010056735,1.716506298,0.787194725,0.027038386,0.054076773,0,0,0.814233111,0,206.9824665,210.5182374,214.4255872,218.3970538,222.1488611,225.1562125,31.12500073,-29.54583357,-0.023571201
140,140,64.45180107,0,1.9358288,1.908567114,0,0.161067139,2.402845143,0.006020841,0.012041681,0,0,0.09768041,0,415.0834843,430.5924739,446.785674,463.1201958,477.0514179,492.7292935,31.1291674,-29.54583357,0.002238257
141,141,30.40145191,0,0.400991392,0.400991392,0,0.483201361,4.266602277,0,0,0,0,0.483201361,0,156.1273676,139.9250343,121.0908205,98.98045758,73.5150885,77.39133862,31.13333406,-29.54583357,-0.008728051
142,142,58.48901667,0,8.533883732,0,0,0.222070528,1.776564221,0.750299774,0,0,0,0.972370301,0,320.3235459,296.0845041,267.1986976,232.4631615,190.8384857,157.5080135,31.13750073,-29.54583357,-0.016136784
143,143,62.96416838,0,8.290498279,1.604596968,0,0.008190979,0,24.13794681,196.9471642,0,0,0.676240645,0,830.4338564,727.3214211,602.3653833,454.9644016,294.3971678,232.8467111,31.1416674,-29.54583357,-0.026592041
144,144,12.14551538,0,0.427701581,1.779888716,0.107420559,0.213850791,0.214841117,25.80921413,226.2776365,0,0,0,0,596.0082307,491.5324808,365.5244316,219.4111792,71.49738347,35.37031376,31.14583406,-29.54583357,-0.050065991
145,145,8.536777856,0,0.312408707,0.158465304,0.156204354,0.156204354,0.312408707,2.499269657,24.69159262,0,0,0.004521901,0,79.60353075,65.13105371,48.00680466,28.01264741,4.738198725,0,31.15000073,-29.54583357,-0.086174525
146,146,5.176516915,0,0.068571339,0.108176575,0.03428567,0.03428567,0.068571339,0.548570716,5.786590345,0,0,0.147781811,0,25.64364104,17.4762064,10.53712916,6.148563438,1.039998648,0,31.1541674,-29.54583357,-0.105764646
147,147,4.231552411,0,0,0.094034498,0,0,0,0,0.47017249,0,0,0.188068996,0,10.46917411,4.074828248,0,0,0,0,31.15833406,-29.54583357,-0.101105719
148,148,4.231552411,0,0,0.094034498,0,0,0,0,0.47017249,0,0,0.188068996,0,10.46917411,4.074828248,0,0,0,0,31.16250073,-29.54583357,-0.098014765
149,149,4.069718071,0,0,0.090438179,0,0,0,0,0.452190897,0,0,0.180876359,0,10.06878397,3.918987772,0,0,0,0,31.1666674,-29.54583357,-0.111815925
150,150,0.771975351,0.00887328,0,0,0,0.00887328,0,0.0443664,0.062112959,0.053239679,0,0,0,1.81310686,0.248451837,0,0,0,0,31.03333406,-29.55000024,-0.090708018
151,151,1.313132584,0.015093478,0,0,0,0.015093478,0,0.07546739,0.105654346,0.090560868,0,0,0,3.084100667,0.422617383,0,0,0,0,31.03750073,-29.55000024,-0.102041804
152,152,1.414007889,0.016252964,0,0,0,0.016252964,0,0.081264821,0.11377075,0.097517785,0,0,0,3.321022361,0.455082999,0,0,0,0,31.0416674,-29.55000024,-0.109529819
153,153,1.414007889,0.016252964,0,0,0,0.016252964,0,0.081264821,0.11377075,0.097517785,0,0,0,3.321022361,0.455082999,0,0,0,0,31.04583406,-29.55000024,-0.111516399
154,154,1.414007889,0.016252964,0,0,0,0.016252964,0,0.081264821,0.11377075,0.097517785,0,0,0,3.321022361,0.455082999,0,0,0,0,31.05000073,-29.55000024,-0.117686121
155,155,1.411769413,0.016227235,0,0,0,0.016227235,0,0.081136173,0.113590642,0.097363408,0,0,0,3.315764944,0.45436257,0,0,0,0,31.0541674,-29.55000024,-0.115977098
156,156,1.346981733,0.015482549,0,0,0,0.015482549,0,0.077412743,0.108377841,0.092895292,0,0,0,3.163600776,0.433511362,0,0,0,0,31.05833406,-29.55000024,-0.125359312
157,157,1.254070508,0.014414604,0,0,0,0.014414604,0,0.072073018,0.100902225,0.086487621,0,0,0,2.945383991,0.403608899,0,0,0,0,31.06250073,-29.55000024,-0.128427084
158,158,1.200425653,0.013267429,0,0,0,0.013267429,0,0.068301371,0.106621598,0.079604572,0,0,0,3.018707013,0.74927458,0.464867367,0.568971468,0.690098881,0.827267491,31.0666674,-29.55000024,-0.127370188
159,159,3.615062227,0.007565636,0,0,0,0.007565636,0,0.163651666,0.933723838,0.045393819,0,0,0,21.25825742,24.41188776,29.77822436,36.44686897,44.20598377,52.99265701,31.07083406,-29.55000024,-0.118579731
160,160,5.693443765,0.000674601,0,0,0,0.000674601,0,0.243149749,1.683159407,0.004047608,0,0,0,37.70286653,46.13594898,56.7471624,69.45532975,84.2415622,100.9859714,31.07500073,-29.55000024,-0.12335701
161,161,5.878759253,0,0,0,0,0,0,0.250159968,1.751119777,0,0,0,0,39.19172835,48.11410055,59.20452581,72.46300413,87.8895355,105.3590399,31.0791674,-29.55000024,-0.126066116
162,162,5.878759253,0,0,0,0,0,0,0.250159968,1.751119777,0,0,0,0,39.19172835,48.11410055,59.20452581,72.46300413,87.8895355,105.3590399,31.08333406,-29.55000024,-0.125830204
163,163,5.878759253,0,0,0,0,0,0,0.250159968,1.751119777,0,0,0,0,39.19172835,48.11410055,59.20452581,72.46300413,87.8895355,105.3590399,31.08750073,-29.55000024,-0.09751065
164,164,5.878759253,0,0,0,0,0,0,0.250159968,1.751119777,0,0,0,0,39.19172835,48.11410055,59.20452581,72.46300413,87.8895355,105.3590399,31.0916674,-29.55000024,-0.081659713
165,165,5.878759253,0,0,0,0,0,0,0.250159968,1.751119777,0,0,0,0,39.19172835,48.11410055,59.20452581,72.46300413,87.8895355,105.3590399,31.09583406,-29.55000024,-0.072444106
166,166,13.84623595,0,0,0,0,0,0.104905514,2.424124603,127.6593811,0,0,0,0,355.1488243,370.5765466,388.6989767,408.7784108,430.8265052,452.5246421,31.10000073,-29.55000024,-0.079172249
167,167,4.559552017,0.00366318,0,0,0,0,1.570714924,0.933114978,45.86800147,0,0,0,0,140.5666603,153.1954726,168.7691488,187.0908309,208.3239728,231.6416592,31.1041674,-29.55000024,-0.079735799
168,168,2.896037898,1.322713648,0,0,0,0,0.313521221,16.09171907,71.6771476,0,0,0,0,275.8394571,285.9878412,298.8866128,314.3140227,330.9578424,348.7450202,31.10833406,-29.55000024,-0.078340333
169,169,0.252430702,0,0,0,0,0,0.252430702,0.252430702,0.252430702,0,0,0,0,11.78009945,16.32385209,22.88705035,31.72212493,42.82907584,56.1237595,31.11250073,-29.55000024,-0.053934609
170,170,39.4153543,0.001005368,0.001005368,0,0.002010736,0.196354654,1.478421307,6.105013395,1.284077389,0.195349286,0,0.429801311,0,163.5364493,170.914612,180.7391999,192.5477308,202.3540632,205.4321516,31.1166674,-29.55000024,-0.044060698
171,171,395.965776,3.69624898,2.515093732,1.798505629,2.104072099,0.777551297,10.5484093,39.03873145,5.915608344,0.624768062,0,4.367533368,0,1581.714173,1613.325197,1650.343702,1686.748616,1708.438421,1696.871547,31.12083406,-29.55000024,-0.002686198
172,172,152.6301653,3.00743742,3.480361587,0.26584614,0.26584614,3.187653862,4.095065716,5.266711232,0,0,0,1.870417286,0,796.3705426,809.8677982,825.4132548,840.5866284,854.8195499,865.6983458,31.12500073,-29.55000024,0.003537459
173,173,34.97738703,0,0.554438932,0.005200043,0,1.500267117,3.768753639,0,0,0,0,0.951028227,0,219.391268,206.4432185,191.4540589,173.7049904,153.2755931,156.9874528,31.1291674,-29.55000024,0.030339136
174,174,27.57912856,0,1.232149998,0,0,0.492891891,3.943135125,0.112013636,0,0,0,0.604905527,0,136.0657147,113.430185,87.31457376,56.91234014,22.40272724,17.17542422,31.13333406,-29.55000024,0.019150223
175,175,65.46152987,0,12.5340821,0.110639839,0,0.006765481,0.054123845,2.467140076,8.297987916,0,0,1.14622749,0,385.9555416,354.9783821,317.5736219,273.5037558,227.8924018,174.7175081,31.13750073,-29.55000024,-0.013463918
176,176,68.6672859,4.249392809,5.42621693,2.652488482,0,1.400005535,0.297561904,34.16512648,432.4056845,0.892685711,0,0.699390484,0,1603.83312,1494.321906,1364.365784,1238.107296,1254.319922,1265.424312,31.1416674,-29.55000024,-0.022834507
177,177,33.13220846,20.132584,3.773080535,2.117816764,0.10360315,3.899798667,2.2204647,33.8697848,400.1908304,6.0397752,0,0.001910427,0,984.8439774,995.8924347,1007.699463,1018.173736,1025.878031,1041.486059,31.14583406,-29.55000024,-0.049930675
178,178,5.778232469,0,0.112247236,0.117180442,0.056123618,0.056123618,0.112247236,0.897977886,9.172815744,0,0,0.122113649,0,35.30845767,26.01192863,17.24865856,10.06483547,1.702416408,0,31.15000073,-29.55000024,-0.071672772
179,179,4.231381485,0,0,0.0940307,0,0,0,0,0.470153498,0,0,0.188061399,0,10.46875123,4.074663652,0,0,0,0,31.1541674,-29.55000024,-0.098147673
180,180,4.231381485,0,0,0.0940307,0,0,0,0,0.470153498,0,0,0.188061399,0,10.46875123,4.074663652,0,0,0,0,31.15833406,-29.55000024,-0.104047251
181,181,4.231381485,0,0,0.0940307,0,0,0,0,0.470153498,0,0,0.188061399,0,10.46875123,4.074663652,0,0,0,0,31.16250073,-29.55000024,-0.1039079
182,182,4.231381485,0,0,0.0940307,0,0,0,0,0.470153498,0,0,0.188061399,0,10.46875123,4.074663652,0,0,0,0,31.1666674,-29.55000024,-0.109531499
183,183,2.409174698,0,0,0.053537216,0,0,0,0,0.267686078,0,0,0.107074431,0,5.960476661,2.319946006,0,0,0,0,31.17083406,-29.55000024,-0.119067964
184,184,0.805541647,0.009259099,0,0,0,0.009259099,0,0.046295497,0.064813696,0.055554596,0,0,0,1.891942643,0.259254783,0,0,0,0,31.02500073,-29.5541669,-0.094274642
185,185,1.36400123,0.015678175,0,0,0,0.015678175,0,0.078390875,0.109747225,0.09406905,0,0,0,3.20357377,0.438988902,0,0,0,0,31.0291674,-29.5541669,-0.102785228
186,186,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.03333406,-29.5541669,-0.11031542
187,187,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.03750073,-29.5541669,-0.124876689
188,188,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.0416674,-29.5541669,-0.140334673
189,189,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.04583406,-29.5541669,-0.138427366
190,190,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.05000073,-29.5541669,-0.138613715
191,191,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.0541674,-29.5541669,-0.13741705
192,192,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.05833406,-29.5541669,-0.136656333
193,193,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.06250073,-29.5541669,-0.137752872
194,194,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.0666674,-29.5541669,-0.138636072
195,195,1.413950771,0.016252308,0,0,0,0.016252308,0,0.081261539,0.113766154,0.097513846,0,0,0,3.320888208,0.455064616,0,0,0,0,31.07083406,-29.5541669,-0.13588423
196,196,1.827512712,0.014746825,0,0,0,0.014746825,0,0.096905994,0.265430869,0.088480948,0,0,0,6.643527611,4.869634256,5.484009441,6.712118597,8.141050634,9.759219617,31.07500073,-29.5541669,-0.136791467
197,197,3.920912494,0.007126254,0,0,0,0.007126254,0,0.176096309,1.033139039,0.042757526,0,0,0,23.46232042,27.21564389,33.24339207,40.68803902,49.35004963,59.15919138,31.0791674,-29.5541669,-0.135588713
198,198,5.737163652,0.000514584,0,0,0,0.000514584,0,0.244802488,1.699209058,0.003087506,0,0,0,38.05444553,46.60322839,57.32766416,70.1658312,85.10332116,102.0190192,31.08333406,-29.5541669,-0.133572368
199,199,5.878521781,0,0,0,0,0,0,0.250149863,1.751049041,0,0,0,0,39.19014521,48.11215699,59.20213425,72.46007699,87.88598521,105.354784,31.08750073,-29.5541669,-0.101843536
200,200,6.466844137,0,0,0,0,0,1.386890918,0.157151587,83.29733218,0,0,0,0,326.0062241,303.440317,275.6642722,241.2911989,199.3631829,149.3726716,31.0916674,-29.5541669,-0.091374075
201,201,7.216529113,0,0,0,0,0,2.297120831,0.1115867,114.9566502,0,0,0,0,448.4210541,417.1647801,378.626359,330.5086702,272.1038547,201.7668572,31.09583406,-29.5541669,-0.069455616
202,202,4.869721611,9.34E-06,0,0,0,0.001265959,2.271361101,2.352922335,34.43591629,5.61E-05,0,0,0,202.9879969,206.9070202,211.3806407,215.3742824,218.8355163,220.9366157,31.10000073,-29.5541669,-0.067511837
203,203,8.24362806,0.463098317,0,0,0,2.474902943,1.517553763,41.86321907,70.28817787,0,0,0,0,612.0390342,631.1244217,652.4414547,664.422471,582.6944146,482.3974668,31.1041674,-29.5541669,-0.065975411
204,204,3.132269126,1.210528536,0,0,0,0.523840865,0.71137861,20.93885081,71.24439867,0,0,0,0,318.4596929,330.6762644,345.810159,361.4446433,358.7535308,353.7062615,31.10833406,-29.5541669,-0.063793848
205,205,0.252420505,0,0,0,0,0,0.252420505,0.252420505,0.252420505,0,0,0,0,11.77962359,16.32319269,22.88612583,31.72084352,42.82734576,56.12149238,31.11250073,-29.5541669,-0.046650537
206,206,94.83486794,0,0,0,0,0.934262391,2.046320006,12.49415542,6.922770895,10.61878453,0,0,0,428.0300124,418.1694743,406.4689342,391.2148692,353.3878175,271.4176859,31.1166674,-29.5541669,-0.042309235
207,207,360.1783295,5.326099273,1.679881976,0.128217539,0.128217539,1.245621955,4.77248705,35.29294591,9.324802871,13.94967199,0,2.850172334,0,1492.773177,1491.471941,1488.249667,1477.9332,1432.465098,1322.802595,31.12083406,-29.5541669,-0.002367251
208,208,170.025029,2.319752901,0.070588279,0,0,0.065307933,4.49359828,7.341531858,0,0,0,0.326351931,0,777.8534213,732.3801876,681.5325154,622.4744581,553.0463139,477.0102519,31.12500073,-29.5541669,0.004908269
209,209,22.62318797,0,0.020927775,0,0,0.525390612,4.203124894,0,0,0,0.010463888,0.535854499,0,107.0107984,85.53605465,60.91943107,32.47087079,0.53365827,0.659224921,31.1291674,-29.5541669,0.028789689
210,210,12.94749488,0,1.096822221,0,0,0.211915706,1.695325652,0.054071263,0,0,0.251019162,0.517006132,0,64.74333008,56.4730301,46.92992248,36.01037709,23.61622994,24.10513426,31.13333406,-29.5541669,0.026967427
211,211,66.7761762,3.094032495,1.339643899,0,0,0,10.21523168,0.332886296,3.192259899,0,0.079018183,0.411904479,0,311.1007539,317.8452626,325.8492028,333.9292175,341.5642242,347.9648048,31.13750073,-29.5541669,-0.015232904
212,212,313.8110278,6.472305531,1.544063089,0.040131105,0,0.040131105,129.9126578,3.691174147,27.71361002,10.19202983,0,3.913880359,0,1528.961405,1592.404973,1660.517408,1700.883666,1739.1279,1771.447745,31.1416674,-29.5541669,-0.017208578
213,213,259.5695959,7.115608592,0.005547619,0.695581427,0.00277381,0.651818803,24.33019005,14.3908111,69.98664438,6.323245589,0,4.60052096,0,881.7159094,897.1778758,916.7839618,939.2118411,959.6976786,977.7714518,31.14583406,-29.5541669,-0.045929756
214,214,4.231210558,0,0,0.094026901,0,0,0,0,0.470134506,0,0,0.188053803,0,10.46832834,4.074499056,0,0,0,0,31.15000073,-29.5541669,-0.071703792
215,215,4.231210558,0,0,0.094026901,0,0,0,0,0.470134506,0,0,0.188053803,0,10.46832834,4.074499056,0,0,0,0,31.1541674,-29.5541669,-0.100316937
216,216,4.231210558,0,0,0.094026901,0,0,0,0,0.470134506,0,0,0.188053803,0,10.46832834,4.074499056,0,0,0,0,31.15833406,-29.5541669,-0.106139787
217,217,4.231210558,0,0,0.094026901,0,0,0,0,0.470134506,0,0,0.188053803,0,10.46832834,4.074499056,0,0,0,0,31.16250073,-29.5541669,-0.113741755
218,218,4.231210558,0,0,0.094026901,0,0,0,0,0.470134506,0,0,0.188053803,0,10.46832834,4.074499056,0,0,0,0,31.1666674,-29.5541669,-0.119803623
219,219,3.487177162,0,0,0.077492826,0,0,0,0,0.387464129,0,0,0.154985652,0,8.627534607,3.358022452,0,0,0,0,31.17083406,-29.5541669,-0.119313882
220,220,1.319549694,0.015167238,0,0,0,0.015167238,0,0.075836189,0.106170665,0.091003427,0,0,0,3.099172269,0.42468266,0,0,0,0,31.02083406,-29.55833357,-0.109862549
221,221,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.02500073,-29.55833357,-0.142998337
222,222,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.0291674,-29.55833357,-0.142356075
223,223,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.03333406,-29.55833357,-0.135424936
224,224,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.03750073,-29.55833357,-0.142026914
225,225,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.0416674,-29.55833357,-0.142807078
226,226,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.04583406,-29.55833357,-0.140522514
227,227,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.05000073,-29.55833357,-0.13919465
228,228,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.0541674,-29.55833357,-0.138059238
229,229,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.05833406,-29.55833357,-0.141456603
230,230,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.06250073,-29.55833357,-0.137803125
231,231,1.413893652,0.016251651,0,0,0,0.016251651,0,0.081258256,0.113761558,0.097509907,0,0,0,3.320754056,0.455046233,0,0,0,0,31.0666674,-29.55833357,-0.134208056
